"Data Source","World Development Indicators",

"Last Updated Date","2017-09-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Europe & Central Asia","ECS","Surface area (sq. km)","AG.SRF.TOTL.K2","","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362657","28362659","28362749","28362759","28362789","28362869","28431609","28431539","28431539","28463670","28463690","28464000","28464350","28464130","28464150","28464440","28464420","28464435","28464570","28464764","28464746","28462036","28462252","28461114","28461114","28461114",
"Ecuador","ECU","Surface area (sq. km)","AG.SRF.TOTL.K2","","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","283560","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370","256370",
"Egypt, Arab Rep.","EGY","Surface area (sq. km)","AG.SRF.TOTL.K2","","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450","1001450",
"Euro area","EMU","Surface area (sq. km)","AG.SRF.TOTL.K2","","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725264","2725284","2725294","2725314","2725324","2725324","2725324","2725324","2757455","2757475","2757785","2758135","2757845","2757865","2758165","2758145","2758160","2758296","2758480","2758462","2758832","2759022","2759052","2759052","2759052",
"Eritrea","ERI","Surface area (sq. km)","AG.SRF.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600","117600",
"Spain","ESP","Surface area (sq. km)","AG.SRF.TOTL.K2","","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505990","505000","505020","505320","505370","505370","505370","505370","505370","505370","505370","505600","505600","505940","505940","505940","505940","505940",
"Estonia","EST","Surface area (sq. km)","AG.SRF.TOTL.K2","","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230","45230",
"Ethiopia","ETH","Surface area (sq. km)","AG.SRF.TOTL.K2","","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1221900","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300","1104300",
"European Union","EUU","Surface area (sq. km)","AG.SRF.TOTL.K2","","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352774","4352794","4352804","4352824","4352904","4352904","4352834","4352834","4384965","4384985","4385295","4385645","4385415","4385435","4385725","4385705","4385720","4385856","4386040","4386022","4383312","4383528","4383564","4383564","4383564",
"Fragile and conflict affected situations","FCS","Surface area (sq. km)","AG.SRF.TOTL.K2","","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619028","15619908","15619908","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15737508","15734428","15734428","15752305.5","15752115.5","15752115.5","15752115.5","15752115.5","15752115.5",
"Finland","FIN","Surface area (sq. km)","AG.SRF.TOTL.K2","","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338150","338440","338420","338420","338420","338420","338420","338420","338420","338420","338420","338420",
"Fiji","FJI","Surface area (sq. km)","AG.SRF.TOTL.K2","","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270","18270",
"France","FRA","Surface area (sq. km)","AG.SRF.TOTL.K2","","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549086","549087","549087","549087","549387","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087","549087",
"Faroe Islands","FRO","Surface area (sq. km)","AG.SRF.TOTL.K2","","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396","1396",
"Micronesia, Fed. Sts.","FSM","Surface area (sq. km)","AG.SRF.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700","700",
"Gabon","GAB","Surface area (sq. km)","AG.SRF.TOTL.K2","","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670","267670",
"United Kingdom","GBR","Surface area (sq. km)","AG.SRF.TOTL.K2","","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610","243610",
"Georgia","GEO","Surface area (sq. km)","AG.SRF.TOTL.K2","","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700","69700",
"Ghana","GHA","Surface area (sq. km)","AG.SRF.TOTL.K2","","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540","238540",
"Gibraltar","GIB","Surface area (sq. km)","AG.SRF.TOTL.K2","","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10","10",
"Guinea","GIN","Surface area (sq. km)","AG.SRF.TOTL.K2","","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860","245860",
"Gambia, The","GMB","Surface area (sq. km)","AG.SRF.TOTL.K2","","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300","11300",
"Guinea-Bissau","GNB","Surface area (sq. km)","AG.SRF.TOTL.K2","","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130","36130",
"Equatorial Guinea","GNQ","Surface area (sq. km)","AG.SRF.TOTL.K2","","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050","28050",
"Greece","GRC","Surface area (sq. km)","AG.SRF.TOTL.K2","","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960","131960",
"Grenada","GRD","Surface area (sq. km)","AG.SRF.TOTL.K2","","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340","340",
"Greenland","GRL","Surface area (sq. km)","AG.SRF.TOTL.K2","","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","341700","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450","410450",
"Guatemala","GTM","Surface area (sq. km)","AG.SRF.TOTL.K2","","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890","108890",
"Guam","GUM","Surface area (sq. km)","AG.SRF.TOTL.K2","","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540","540",
"Guyana","GUY","Surface area (sq. km)","AG.SRF.TOTL.K2","","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970","214970",
"High income","HIC","Surface area (sq. km)","AG.SRF.TOTL.K2","","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546582.4","36546492.4","36546492.4","36546492.4","36546492.4","36546492.4","36546492.4","36546492.4","36546492.4","36546492.4","36546492.4","36546492.4","36547412.4","36547432.4","36547452.4","36547462.4","36547492.4","36547512.4","36616262.4","36616262.4","36616262.4","36651343.4","36651729.4","36652105.4","36652497.4","36652250.4","36652310.4","36652646","36652687.6","36852317.6","36852530.9","36852852.1","36852846.3","36850266.3","36850601.7","36850659.7","36850659.7","36850659.7",
"Hong Kong SAR, China","HKG","Surface area (sq. km)","AG.SRF.TOTL.K2","","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1070","1080","1090","1090","1090","1090","1100","1100","1100","1100","1100","1100","1100","1100","1100","1100","1100","1100","1100","1100","1105","1105","1105",
"Honduras","HND","Surface area (sq. km)","AG.SRF.TOTL.K2","","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490","112490",
"Heavily indebted poor countries (HIPC)","HPC","Surface area (sq. km)","AG.SRF.TOTL.K2","","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","20393351","19767153.5","19767153.5","19767153.5","19767153.5","19767153.5","19767153.5",
"Croatia","HRV","Surface area (sq. km)","AG.SRF.TOTL.K2","","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56540","56610","56610","56540","56540","56540","56540","56540","56540","56590","56590","56590","56590","56590","56590","56590","56590","56590","56590","56590","56590","56590",
"Haiti","HTI","Surface area (sq. km)","AG.SRF.TOTL.K2","","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750","27750",
"Hungary","HUN","Surface area (sq. km)","AG.SRF.TOTL.K2","","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030","93030",
"IBRD only","IBD","Surface area (sq. km)","AG.SRF.TOTL.K2","","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71393466","71391346","71391346","71393386","71393376","71393376","71393376","71393376","71393376","71393376","71393376","71392036","71392046","71392046","71392716","71393206","71393238","71393248","71393248","71393238","71393298","71393298","71366038","71366038","71364158","71364162.2","71364211.2","71364220.7","71364284.5","71366181.8","71366171.4","71366170.8","71366009.8","71363470","71363385","71363388","71363210","71363212","71363207","71363207","71363207",
"IDA & IBRD total","IBT","Surface area (sq. km)","AG.SRF.TOTL.K2","","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98511344","98509224","98509224","98511264","98511254","98511254","98511254","98511254","98511254","98511254","98511254","98509914","98509924","98509924","98510594","98511964","98511996","98512086","98505163","98505163","98505223","98505213","98477953","98477953","98476073","98476077.2","98476126.2","98476135.7","98474526.5","98476423.8","98476413.4","98476412.8","98476251.8","98473711","98473626","98491761.5","98491583.5","98491585.5","98489576.5","98489576.5","98489576.5",
"IDA total","IDA","Surface area (sq. km)","AG.SRF.TOTL.K2","","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27117878","27118758","27118758","27118838","27111915","27111925","27111925","27111915","27111915","27111915","27111915","27111915","27111915","27111915","27110242","27110242","27110242","27110242","27110242","27110241","27110241","27128373.5","27128373.5","27128373.5","27126369.5","27126369.5","27126369.5",
"IDA blend","IDB","Surface area (sq. km)","AG.SRF.TOTL.K2","","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037560","6037640","6037640","6037650","6037650","6037640","6037640","6037640","6037640","6037640","6037640","6037640","6037650","6037650","6037650","6037650","6037650","6037650","6037650","6037650","6037650","6037650","6037650","6037650","6037650",
"Indonesia","IDN","Surface area (sq. km)","AG.SRF.TOTL.K2","","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910930","1910931","1910931","1910931",
"IDA only","IDX","Surface area (sq. km)","AG.SRF.TOTL.K2","","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21080318","21081198","21081198","21081198","21074275","21074275","21074275","21074275","21074275","21074275","21074275","21074275","21074275","21074275","21072592","21072592","21072592","21072592","21072592","21072591","21072591","21090723.5","21090723.5","21090723.5","21088719.5","21088719.5","21088719.5",
"Isle of Man","IMN","Surface area (sq. km)","AG.SRF.TOTL.K2","","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570","570",
"India","IND","Surface area (sq. km)","AG.SRF.TOTL.K2","","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287260","3287259","3287259","3287259",
"Not classified","INX","Surface area (sq. km)","AG.SRF.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Surface area (sq. km)","AG.SRF.TOTL.K2","","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280","70280",
"Iran, Islamic Rep.","IRN","Surface area (sq. km)","AG.SRF.TOTL.K2","","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150","1745150",
"Iraq","IRQ","Surface area (sq. km)","AG.SRF.TOTL.K2","","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","438320","435240","435240","435240","435050","435050","435050","435050","435050",
"Iceland","ISL","Surface area (sq. km)","AG.SRF.TOTL.K2","","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000","103000",
"Israel","ISR","Surface area (sq. km)","AG.SRF.TOTL.K2","","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070","22070",
"Italy","ITA","Surface area (sq. km)","AG.SRF.TOTL.K2","","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340","301340",
"Jamaica","JAM","Surface area (sq. km)","AG.SRF.TOTL.K2","","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990","10990",
"Jordan","JOR","Surface area (sq. km)","AG.SRF.TOTL.K2","","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","88780","89320","89320","89320","89320","89320","89320","89320","89320",
"Japan","JPN","Surface area (sq. km)","AG.SRF.TOTL.K2","","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377800","377880","377890","377900","377910","377910","377920","377930","377940","377947","377950","377955","377960","377962","377962","377962","377962",
"Kazakhstan","KAZ","Surface area (sq. km)","AG.SRF.TOTL.K2","","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724900","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902","2724902",
"Kenya","KEN","Surface area (sq. km)","AG.SRF.TOTL.K2","","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370","580370",
"Kyrgyz Republic","KGZ","Surface area (sq. km)","AG.SRF.TOTL.K2","","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199950","199949","199949","199949","199949","199949","199949","199949","199949",
"Cambodia","KHM","Surface area (sq. km)","AG.SRF.TOTL.K2","","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040","181040",
"Kiribati","KIR","Surface area (sq. km)","AG.SRF.TOTL.K2","","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810","810",
"St. Kitts and Nevis","KNA","Surface area (sq. km)","AG.SRF.TOTL.K2","","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260","260",
"Korea, Rep.","KOR","Surface area (sq. km)","AG.SRF.TOTL.K2","","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99540","99590","99600","99620","99650","99680","99720","99830","99900","100030","100030","100150","100266","100280","100280","100280",
"Kuwait","KWT","Surface area (sq. km)","AG.SRF.TOTL.K2","","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820","17820",
