,Burundi,"China, Hong Kong SAR","China, Taiwan Province of",Mozambique,Belize,Myanmar,Burkina Faso,Philippines,Syrian Arab Republic,Brazil,Lao People's Democratic Republic,United Republic of Tanzania,Nepal,Ethiopia,Indonesia,Pacific Islands Trust Territory,Liberia,Greece,Zimbabwe,Bangladesh,Malawi,Melanesia,Papua New Guinea,Rwanda,Portugal,Australia & New Zealand,Yugoslav SFR,Guatemala,Algeria,Senegal,Madagascar,Tajikistan,Haiti,Ukraine,Guinea,Saudi Arabia,Fiji,Chad,Sri Lanka,Uruguay,Azerbaijan,Egypt,Mauritania,Réunion,China,Uzbekistan,Colombia,Brunei Darussalam,Micronesia (Federated States of),Chile,Guinea-Bissau,Kazakhstan,South Africa,Mauritius,Saint Vincent and the Grenadines,Hungary,France,Togo,Micronesia,Kenya,"China, mainland",Russian Federation,Nicaragua,Uganda,Thailand,Paraguay,Bolivia (Plurinational State of),Peru,Angola,Cameroon,Zambia,Malaysia,Comoros,Armenia,Dominican Republic,South Sudan,Benin,Pakistan,Japan,Afghanistan,Iraq,The former Yugoslav Republic of Macedonia,Venezuela (Bolivarian Republic of),Spain,New Zealand,Guyana,Bulgaria,United States of America,Iran (Islamic Republic of),Democratic Republic of the Congo,Sudan,Somalia,Cuba,Kyrgyzstan,French Guiana,Argentina,Cambodia,Timor-Leste,Costa Rica,Democratic People's Republic of Korea,India,El Salvador,Niger,Morocco,Bhutan,Congo,Republic of Korea,Gabon,USSR,Romania,Ecuador,Honduras,Puerto Rico,Mexico,Viet Nam,Suriname,Côte d'Ivoire,Mali,Albania,Turkmenistan,Jamaica,Solomon Islands,Trinidad and Tobago,Italy,Central African Republic,Sierra Leone,Australia,Panama,Ghana,Sudan (former),Gambia,Nigeria,Swaziland,Republic of Moldova,Turkey
1971,4277.0,10650.0,2913559.0,110743.0,4548.0,8175000.0,36879.0,5324875.0,445.0,6593179.0,811284.0,171000.0,2343826.0,-1.0,20190000.0,63.0,200000.0,70494.0,3000.0,14896689.0,30800.0,22581.0,2244.0,1477.0,161574.0,301000.0,36000.0,38008.0,1568.0,108200.0,1893000.0,-1.0,81000.0,-1.0,325180.0,1520.0,17340.0,51185.0,1395780.0,122158.0,-1.0,2533690.0,1370.0,-1.0,118129217.0,-1.0,904348.0,4381.0,-1.0,67100.0,27000.0,-1.0,2000.0,1084.0,-1.0,67306.0,76510.0,23790.0,63.0,30000.0,115205008.0,-1.0,81784.0,22000.0,13744000.0,47200.0,85335.0,591111.0,27791.0,13840.0,470.0,1816922.0,8000.0,-1,212000.0,-1,5400.0,3392600.0,14148000.0,350000.0,306700.0,-1.0,153038.0,360900.0,-1,185140.0,66988.0,3890351.0,1046000.0,183900.0,-1.0,1400.0,353128.0,-1.0,40.0,288000.0,2732000.0,10524.0,91700.0,2407200.0,64602000.0,54846.0,27300.0,2700.0,47000.0,5000.0,5557000.0,635.0,1329000.0,66500.0,197665.0,15632.0,4600.0,369167.0,10447000.0,136290.0,385000.0,156800.0,10760.0,-1.0,486.0,2997.0,10546.0,892300.0,7080.0,464000.0,301000.0,136175.0,54900.0,6000.0,40642.0,388000.0,7111.0,-1,291700.0
1972,4785.0,7822.0,3065738.0,100000.0,5799.0,7356800.0,33604.0,4609505.0,414.0,6760641.0,816830.0,187000.0,2010446.0,-1.0,19393600.0,70.0,210000.0,74000.0,1900.0,15133678.0,41700.0,20208.0,1547.0,1638.0,163900.0,248000.0,31000.0,30407.0,2218.0,36700.0,1923600.0,-1.0,92000.0,-1.0,339565.0,68.0,17340.0,40000.0,1312450.0,127995.0,-1.0,2507000.0,2500.0,-1.0,116428568.0,-1.0,1043284.0,4000.0,-1.0,86284.0,32000.0,-1.0,3000.0,1149.0,-1.0,61420.0,41450.0,13000.0,70.0,34943.0,113355008.0,-1.0,74262.0,15700.0,12413000.0,38800.0,85200.0,482326.0,20347.0,8845.0,530.0,1837324.0,9000.0,-1,214000.0,-1,6615.0,3495212.0,15450500.0,400000.0,268000.0,-1.0,164691.0,345800.0,-1,158566.0,60294.0,3875428.0,1200000.0,196200.0,-1.0,2600.0,318016.0,-1.0,24.0,294000.0,1927000.0,16145.0,88800.0,2311500.0,58867952.0,35632.0,31800.0,13900.0,48000.0,6701.0,5496000.0,800.0,1532000.0,45000.0,191425.0,16711.0,4600.0,403192.0,10748200.0,122968.0,320000.0,110000.0,12000.0,-1.0,161.0,1321.0,12291.0,751000.0,6500.0,479000.0,248000.0,125221.0,70100.0,5000.0,30000.0,447000.0,5639.0,-1,203300.0
1973,4800.0,7000.0,2842094.0,119000.0,8165.0,8601900.0,31100.0,5158898.0,20.0,7160127.0,883510.0,301000.0,2416054.0,-1.0,21489500.0,73.0,225000.0,84458.0,800.0,17862704.0,68000.0,18035.0,1056.0,2508.0,167558.0,309000.0,32000.0,25074.0,2447.0,64340.0,1913300.0,-1.0,118477.0,-1.0,354580.0,180.0,15760.0,42000.0,1312420.0,136917.0,-1.0,2275000.0,3000.0,-1.0,124584102.0,-1.0,1175871.0,6116.0,-1.0,54953.0,28000.0,-1.0,3000.0,883.0,-1.0,68711.0,69330.0,12500.0,73.0,36128.0,121735008.0,-1.0,78481.0,8700.0,14899000.0,41614.0,77800.0,483471.0,29051.0,11867.0,506.0,1979944.0,10000.0,-1,225900.0,-1,8000.0,3681984.0,15778000.0,420000.0,156620.0,-1.0,301899.0,386500.0,-1,168991.0,61896.0,4207728.0,1334000.0,199100.0,-1.0,1600.0,335608.0,-1.0,100.0,260000.0,1050000.0,19486.0,104010.0,2598500.0,66077008.0,37237.0,46309.0,10440.0,49000.0,5229.0,5850000.0,900.0,1640000.0,50000.0,234530.0,19913.0,4600.0,450575.0,11125000.0,164063.0,335000.0,125000.0,15168.0,-1.0,244.0,1219.0,12291.0,1027300.0,6050.0,479000.0,309000.0,162049.0,62000.0,6000.0,25500.0,487000.0,4537.0,-1,265000.0
1974,6186.0,3080.0,3102658.0,120000.0,7530.0,8583400.0,35200.0,5615265.0,2397.0,6764038.0,904714.0,223000.0,2452268.0,-1.0,22473008.0,75.0,248000.0,105000.0,600.0,16929568.0,61000.0,19645.0,1146.0,2229.0,129500.0,409000.0,31000.0,19644.0,2520.0,116975.0,2013445.0,-1.0,119400.0,-1.0,370265.0,180.0,17279.0,36630.0,1602311.0,157940.0,-1.0,2241688.0,3000.0,-1.0,127010746.0,-1.0,1569940.0,9766.0,-1.0,34350.0,35000.0,-1.0,3000.0,668.0,-1.0,55782.0,49250.0,13810.0,75.0,33210.0,123905008.0,-1.0,79971.0,15000.0,13386000.0,50688.0,85200.0,494237.0,16779.0,24079.0,761.0,2095000.0,11000.0,-1,259441.0,-1,9910.0,3470148.0,15964000.0,420000.0,69290.0,-1.0,296552.0,366900.0,-1,280524.0,57969.0,5097717.0,1313000.0,201300.0,-1.0,1700.0,436627.0,-1.0,100.0,316000.0,635000.0,23000.0,126710.0,2710000.0,59650000.0,32094.0,30176.0,12250.0,50000.0,6668.0,6174000.0,440.0,1779000.0,53000.0,266330.0,21288.0,4600.0,491608.0,11023290.0,162417.0,406000.0,220000.0,12000.0,-1.0,290.0,1220.0,17961.0,1025700.0,12608.0,518700.0,409000.0,178334.0,73200.0,7200.0,26100.0,525000.0,3614.0,-1,250000.0
1975,6738.0,3540.0,3162728.0,101000.0,4853.0,9207700.0,39900.0,6112039.0,5218.0,7781538.0,910000.0,265000.0,2604751.0,-1.0,22339200.0,78.0,229000.0,102000.0,419.0,19142624.0,77000.0,25905.0,1740.0,2583.0,132736.0,387000.0,37100.0,27539.0,1600.0,115707.0,1972100.0,-1.0,107500.0,-1.0,386640.0,200.0,22928.0,38950.0,1154161.0,185535.0,-1.0,2423446.0,3840.0,-1.0,128726268.0,-1.0,1622230.0,9882.0,-1.0,76380.0,67000.0,-1.0,3000.0,496.0,-1.0,68543.0,42400.0,15120.0,78.0,32113.0,125560000.0,-1.0,89000.0,16000.0,15300000.0,55869.0,126560.0,536835.0,20000.0,29906.0,1742.0,1997000.0,12000.0,-1,218611.0,-1,13504.0,3926184.0,17097010.0,435000.0,60540.0,-1.0,362925.0,378700.0,-1,292000.0,67700.0,5825774.0,1430000.0,207800.0,-1.0,3300.0,446710.0,-1.0,100.0,351000.0,1080000.0,25000.0,195636.0,2813700.0,73352000.0,60720.0,29320.0,29200.0,51000.0,3800.0,6485000.0,350.0,1870000.0,68500.0,363675.0,34584.0,4800.0,716628.0,10293600.0,174845.0,496000.0,259000.0,13500.0,-1.0,2661.0,1237.0,20298.0,991500.0,11672.0,570600.0,387000.0,184797.0,71100.0,7184.0,27200.0,504000.0,4418.0,-1,250000.0
1976,6700.0,3450.0,3423450.0,45000.0,6305.0,9319300.0,45449.0,6542610.0,1147.0,9757079.0,660938.0,346000.0,2386272.0,-1.0,23300944.0,80.0,245000.0,69000.0,257.0,17628320.0,90000.0,26104.0,2000.0,2668.0,97235.0,417000.0,22986.0,24104.0,1279.0,115200.0,2042500.0,-1.0,131000.0,-1.0,403740.0,200.0,20275.0,50000.0,1252624.0,216521.0,-1.0,2300032.0,3960.0,-1.0,129231908.0,-1.0,1480720.0,7230.0,-1.0,97640.0,80000.0,-1.0,3000.0,465.0,-1.0,32269.0,30400.0,15250.0,80.0,40425.0,125805008.0,-1.0,56641.0,29000.0,15068000.0,56748.0,113045.0,570415.0,20000.0,48060.0,2413.0,1995000.0,12000.0,-1,312228.0,-1,18400.0,4106178.0,15228000.0,448000.0,163360.0,-1.0,206288.0,406200.0,-1,173000.0,41213.0,5245678.0,1566300.0,212700.0,-1.0,3600.0,451078.0,-1.0,100.0,309000.0,1100000.0,24000.0,149711.0,2853600.0,63051904.0,35701.0,28700.0,17960.0,52000.0,3880.0,7249000.0,400.0,1860000.0,37400.0,355525.0,27519.0,4800.0,463432.0,11827200.0,172500.0,460000.0,227000.0,14000.0,-1.0,1984.0,3829.0,21432.0,884700.0,12000.0,580000.0,417000.0,144435.0,69800.0,12000.0,18000.0,218000.0,5073.0,-1,263300.0
1977,7500.0,1380.0,3351135.0,68000.0,8589.0,9462000.0,37610.0,7254390.0,150.0,8993696.0,692700.0,314000.0,2282430.0,-1.0,23347136.0,83.0,256000.0,94000.0,216.0,19451488.0,85000.0,25482.0,1247.0,3265.0,95000.0,530000.0,36373.0,24835.0,1409.0,62918.0,2067265.0,-1.0,90481.0,-1.0,421600.0,460.0,17966.0,20000.0,1677294.0,228276.0,-1.0,2272309.0,3600.0,-1.0,131917523.0,-1.0,1401626.0,4259.0,-1.0,120010.0,60000.0,-1.0,3000.0,275.0,-1.0,35491.0,24110.0,15519.0,83.0,41415.0,128565008.0,-1.0,76203.0,21000.0,13921000.0,68677.0,121335.0,594010.0,20000.0,42805.0,1860.0,1898000.0,13000.0,-1,308041.0,-1,18400.0,4424406.0,17006000.0,400000.0,199240.0,-1.0,495940.0,379200.0,-1,355000.0,67735.0,4500680.0,1399750.0,213700.0,-1.0,8000.0,455774.0,-1.0,150.0,320000.0,1000000.0,26000.0,168621.0,3060900.0,79005600.0,32800.0,26600.0,23810.0,53000.0,3900.0,8348000.0,470.0,2060000.0,46600.0,327622.0,29200.0,5400.0,567338.0,10597100.0,202866.0,477000.0,199000.0,14400.0,-1.0,1311.0,6269.0,21137.0,682400.0,18000.0,600000.0,530000.0,186189.0,109000.0,13000.0,17200.0,408000.0,5000.0,-1,275000.0
1978,6300.0,350.0,3093497.0,52000.0,6350.0,10528300.0,39721.0,7211620.0,100.0,7296142.0,723800.0,387000.0,2339280.0,-1.0,25771600.0,85.0,244000.0,95000.0,333.0,19582160.0,92000.0,24762.0,999.0,3288.0,134906.0,489697.0,34442.0,26344.0,291.0,147045.0,1922000.0,-1.0,113548.0,-1.0,440250.0,385.0,16105.0,20700.0,1890493.0,225646.0,-1.0,2351000.0,3300.0,-1.0,140023847.0,-1.0,1878024.0,3836.0,-1.0,104790.0,40000.0,-1.0,3000.0,197.0,-1.0,23313.0,36790.0,17005.0,85.0,42526.0,136930000.0,-1.0,85246.0,25700.0,17470000.0,58233.0,89315.0,467758.0,15000.0,76466.0,2925.0,1498000.0,13000.0,-1,351020.0,-1,7500.0,4908000.0,15736000.0,428000.0,172000.0,-1.0,501600.0,401244.0,-1,305000.0,61115.0,6040490.0,1527311.0,213300.0,-1.0,11400.0,457458.0,-1.0,335.0,310000.0,1000000.0,28000.0,197824.0,2957200.0,80608496.0,50807.0,31600.0,22000.0,54000.0,3500.0,8532000.0,600.0,1964000.0,57900.0,225273.0,27032.0,5400.0,401780.0,9789900.0,223946.0,504000.0,158292.0,14800.0,-1.0,2409.0,7658.0,14205.0,947200.0,12565.0,620000.0,489697.0,162384.0,108000.0,8000.0,28300.0,515000.0,5000.0,-1,316700.0
1979,9000.0,100.0,3096041.0,70000.0,6668.0,10447900.0,46922.0,7684795.0,100.0,7595214.0,866940.0,262000.0,2059930.0,-1.0,26282656.0,87.0,249000.0,86700.0,350.0,19109472.0,44000.0,29669.0,728.0,3494.0,145270.0,692151.0,34400.0,36929.0,1000.0,96567.0,2044935.0,-1.0,122116.0,-1.0,459720.0,538.0,18717.0,25700.0,1917223.0,247973.0,-1.0,2511000.0,9300.0,-1.0,146846141.0,-1.0,1829811.0,4615.0,-1.0,181170.0,40000.0,-1.0,3000.0,38.0,-1.0,41146.0,30000.0,14642.0,87.0,37466.0,143750000.0,-1.0,114605.0,15000.0,15758000.0,56894.0,76125.0,560399.0,13000.0,49000.0,1852.0,2095000.0,13000.0,-1,376739.0,-1,10300.0,4823700.0,14948000.0,439000.0,157800.0,-1.0,613584.0,427000.0,-1,240490.0,73385.0,5985020.0,1248160.0,227400.0,-1.0,12400.0,425100.0,-1.0,800.0,312000.0,538000.0,28000.0,219579.0,3060100.0,63475696.0,58245.0,23763.0,19000.0,55000.0,3000.0,7880937.0,950.0,2231000.0,60100.0,318471.0,31655.0,5800.0,493794.0,11362900.0,235772.0,534000.0,240116.0,15520.0,-1.0,1217.0,10224.0,17050.0,1107200.0,12442.0,500000.0,692151.0,160550.0,93000.0,8000.0,29400.0,750000.0,5000.0,-1,375000.0
1980,10000.0,70.0,2966452.0,75000.0,8618.0,13317400.0,40212.0,7646490.0,90.0,9775720.0,1053097.0,291000.0,2464310.0,-1.0,29651904.0,90.0,243000.0,80100.0,350.0,20821008.0,38000.0,32614.0,512.0,4430.0,154768.0,613163.0,42000.0,42334.0,1200.0,64658.0,2108910.0,-1.0,119710.0,-1.0,480055.0,88.0,17846.0,46800.0,2133199.0,287558.0,-1.0,2382100.0,10800.0,-1.0,142876522.0,-1.0,1784118.0,2747.0,-1.0,95440.0,42000.0,-1.0,3000.0,159.0,-1.0,23906.0,25300.0,14700.0,90.0,38415.0,139910000.0,-1.0,112000.0,17000.0,17368096.0,40800.0,95225.0,441233.0,11000.0,45576.0,2213.0,2044604.0,13000.0,-1,397698.0,-1,10186.0,4684800.0,12189000.0,415000.0,166900.0,-1.0,618908.0,433200.0,-1,281762.0,67382.0,6629250.0,1310550.0,234300.0,-1.0,16100.0,477834.0,-1.0,360.0,266000.0,1717000.0,30000.0,230628.0,2646400.0,80312000.0,60720.0,29900.0,28740.0,56600.0,2726.0,5311406.0,850.0,2594000.0,38700.0,380614.0,35865.0,5800.0,445364.0,11647400.0,257629.0,420000.0,131553.0,13000.0,-1.0,2389.0,14256.0,9541.0,967700.0,13005.0,513000.0,613163.0,169720.0,78000.0,8000.0,42700.0,1090000.0,5000.0,-1,238300.0
1981,10000.0,30.0,3004808.0,78000.0,10830.0,14146600.0,45238.0,7910735.0,100.0,8228326.0,1154665.0,200000.0,2560080.0,-1.0,32774176.0,93.0,269000.0,85900.0,374.0,20445872.0,36000.0,31157.0,319.0,5757.0,111887.0,760000.0,42000.0,33000.0,1200.0,127032.0,2011480.0,-1.0,115800.0,-1.0,501290.0,-1.0,16972.0,43800.0,2229346.0,330287.0,-1.0,2236362.0,15000.0,-1.0,146959846.0,-1.0,1877736.0,2494.0,-1.0,99740.0,80000.0,-1.0,3000.0,127.0,-1.0,39202.0,20100.0,14512.0,93.0,37207.0,143955008.0,-1.0,163826.0,15000.0,17774320.0,44500.0,101225.0,760176.0,10000.0,50608.0,2673.0,2019900.0,13000.0,-1,400460.0,-1,8530.0,5144550.0,12824000.0,390000.0,162200.0,-1.0,681292.0,444000.0,-1,275956.0,73514.0,8289040.0,1623669.0,245400.0,-1.0,19500.0,460887.0,-1.0,550.0,286300.0,1490000.0,32000.0,222471.0,3044900.0,79883008.0,50130.0,38900.0,19340.0,57400.0,2840.0,7148703.0,967.0,2314000.0,47700.0,434395.0,36644.0,6400.0,709611.0,12415200.0,280727.0,390000.0,134755.0,13900.0,-1.0,1860.0,13866.0,2993.0,893300.0,15000.0,500000.0,760000.0,195160.0,97000.0,12000.0,39500.0,1241000.0,3000.0,-1,330000.0
1982,9000.0,20.0,3141363.0,80000.0,7938.0,14373400.0,42800.0,8533730.0,100.0,9734553.0,1092350.0,320000.0,1832620.0,-1.0,33583696.0,95.0,284000.0,82500.0,97.0,21324640.0,37000.0,31340.0,500.0,5586.0,143394.0,857000.0,42000.0,49010.0,1200.0,118571.0,1969905.0,-1.0,113400.0,-1.0,523460.0,-1.0,20302.0,23300.0,2155629.0,418885.0,-1.0,2440513.0,20000.0,-1.0,164741383.0,-1.0,2023261.0,2366.0,-1.0,131180.0,103150.0,-1.0,3000.0,10.0,-1.0,48390.0,27100.0,16304.0,95.0,41207.0,161600000.0,-1.0,176267.0,19000.0,16878512.0,63100.0,86660.0,825730.0,10000.0,77180.0,5272.0,1883604.0,13000.0,-1,446913.0,-1,8792.0,5167050.0,12838000.0,364000.0,163400.0,-1.0,608523.0,401900.0,-1,298334.0,74890.0,6968900.0,1605152.0,250940.0,-1.0,19000.0,519752.0,-1.0,450.0,437200.0,1949000.0,33000.0,146225.0,2010000.0,70771696.0,35420.0,41200.0,3640.0,58500.0,2201.0,7307855.0,900.0,2306000.0,45700.0,384356.0,21916.0,6400.0,515741.0,14390200.0,301130.0,450000.0,152633.0,11900.0,-1.0,1536.0,10538.0,3392.0,1007800.0,15000.0,523500.0,857000.0,176310.0,36000.0,4000.0,33700.0,1250000.0,1614.0,-1,350000.0
1983,9000.0,12.0,3143850.0,82000.0,6123.0,14288100.0,40000.0,7294910.0,100.0,7741753.0,1100587.0,349231.0,2756980.0,-1.0,35303008.0,90.0,290000.0,86300.0,122.0,21761008.0,25948.0,26241.0,600.0,7153.0,109059.0,520000.0,40000.0,45770.0,1200.0,108540.0,2147000.0,-1.0,123940.0,-1.0,546610.0,-1.0,16160.0,18029.0,2483526.0,323116.0,-1.0,2442000.0,22000.0,-1.0,172008870.0,-1.0,1813534.0,2676.0,-1.0,115560.0,85000.0,-1.0,3000.0,145.0,-1.0,46869.0,38000.0,10033.0,90.0,44554.0,168865008.0,-1.0,171000.0,22000.0,19548944.0,72641.0,61725.0,799032.0,8000.0,88955.0,9631.0,1734325.0,13000.0,-1,500543.0,-1,5300.0,5009250.0,12958000.0,350000.0,110500.0,-1.0,449475.0,224000.0,-1,246000.0,74309.0,4523200.0,1215581.0,271317.0,-1.0,3900.0,517644.0,-1.0,2476.0,337100.0,2039000.0,36000.0,246819.0,2064000.0,90048000.0,43240.0,44800.0,3980.0,60000.0,1638.0,7607540.0,800.0,2430000.0,82800.0,273502.0,46265.0,6263.0,421050.0,14743300.0,267958.0,360000.0,216000.0,13000.0,-1.0,3387.0,9481.0,3307.0,1021300.0,12000.0,460200.0,520000.0,199420.0,40000.0,2500.0,26100.0,1280000.0,1593.0,-1,315000.0
1984,18000.0,24.0,2840720.0,84000.0,5672.0,14255500.0,40993.0,7828880.0,100.0,9027367.0,1321096.0,355385.0,2709430.0,-1.0,38136448.0,95.0,298000.0,95000.0,719.0,21933456.0,34886.0,29983.0,600.0,7919.0,134054.0,634000.0,36183.0,44450.0,1200.0,135828.0,2131100.0,-1.0,124195.0,-1.0,570790.0,-1.0,22246.0,12374.0,2419700.0,339760.0,-1.0,2236436.0,20000.0,-1.0,181095752.0,-1.0,1714660.0,3270.0,-1.0,165010.0,105000.0,-1.0,3000.0,275.0,-1.0,33097.0,35600.0,17760.0,95.0,50462.0,178255008.0,-1.0,138000.0,20000.0,19904816.0,79700.0,163863.0,1139997.0,8000.0,61000.0,9271.0,1571674.0,13200.0,-1,507377.0,-1,7500.0,4972800.0,14848000.0,334000.0,108700.0,-1.0,407841.0,440400.0,-1,301833.0,61113.0,6296300.0,1483976.0,286012.0,-1.0,4200.0,554760.0,-1.0,5022.0,480400.0,1260000.0,42000.0,222740.0,2193000.0,87552800.0,63337.0,48700.0,4540.0,66001.0,1278.0,7970330.0,662.0,2539000.0,110000.0,437166.0,48597.0,4833.0,487133.0,15505600.0,301971.0,514000.0,109354.0,12600.0,-1.0,5364.0,7137.0,3946.0,1008800.0,17000.0,504137.0,634000.0,174595.0,65000.0,2000.0,27200.0,1300000.0,2574.0,-1,280000.0
1985,20000.0,15.0,2749848.0,86000.0,5578.0,14317048.0,50334.0,8805600.0,100.0,9024555.0,1395177.0,427692.0,2804490.0,-1.0,39032944.0,90.0,289000.0,103765.0,143.0,22556288.0,34265.0,34128.0,600.0,4000.0,146525.0,864000.0,36183.0,38400.0,1200.0,147005.0,2177680.0,-1.0,129195.0,-1.0,596035.0,-1.0,27574.0,7824.0,2661211.0,420700.0,-1.0,2311300.0,25000.0,-1.0,171318871.0,-1.0,1741600.0,1082.0,-1.0,156649.0,105000.0,-1.0,3000.0,135.0,-1.0,38061.0,61560.0,15185.0,90.0,38709.0,168569008.0,-1.0,143992.0,19000.0,20263872.0,97207.0,173156.0,878279.0,5000.0,107399.0,11233.0,1745367.0,13000.0,-1,493756.0,-1,6748.0,4378400.0,14578000.0,317000.0,148900.0,-1.0,471722.0,462253.0,-1,256167.0,54570.0,6122000.0,1776085.0,312000.0,-1.0,10600.0,524320.0,-1.0,7810.0,400000.0,1812000.0,40000.0,224452.0,2113000.0,95817696.0,68890.0,56700.0,1730.0,62000.0,920.0,7855262.0,500.0,2400000.0,137000.0,397354.0,45640.0,5136.0,807529.0,15874800.0,299185.0,540000.0,213841.0,12000.0,-1.0,4260.0,5954.0,3960.0,1122700.0,12730.0,430000.0,864000.0,186144.0,80000.0,1900.0,23100.0,1430000.0,3000.0,-1,270000.0
1986,21000.0,11.0,2496510.0,93000.0,4404.0,14127100.0,37949.0,9246790.0,100.0,10404680.0,1449301.0,547692.0,2372020.0,-1.0,39726768.0,90.0,288000.0,121000.0,291.0,23110032.0,37407.0,31319.0,600.0,8440.0,146618.0,687000.0,47626.0,47932.0,1240.0,142792.0,2230205.0,-1.0,135112.0,-1.0,622395.0,-1.0,24219.0,14880.0,2588177.0,394218.0,-1.0,2445000.0,33000.0,75.0,174720521.0,-1.0,1520949.0,1540.0,-1.0,126667.0,110000.0,-1.0,3000.0,175.0,-1.0,46530.0,60020.0,19805.0,90.0,45662.0,172224000.0,-1.0,111770.0,21000.0,18868160.0,62406.0,136760.0,725915.0,5000.0,90000.0,11207.0,1718215.0,13000.0,-1,456660.0,-1,8538.0,5230000.0,14559000.0,336000.0,141200.0,-1.0,321527.0,496318.0,-1,275500.0,62407.0,6049000.0,1783930.0,315000.0,-1.0,11900.0,570517.0,-1.0,8750.0,438600.0,2093000.0,40000.0,184810.0,2387000.0,90779408.0,46938.0,75300.0,20480.0,63000.0,1208.0,7871368.0,746.0,2405000.0,152600.0,575869.0,34253.0,5539.0,544632.0,16002900.0,299954.0,560000.0,225138.0,11000.0,-1.0,2471.0,6500.0,4421.0,1137200.0,8982.0,524989.0,687000.0,180252.0,69600.0,1600.0,24460.0,1416322.0,3000.0,-1,275000.0
1987,28000.0,5.0,2402477.0,90000.0,4593.0,13638400.0,21790.0,8539852.0,100.0,10425100.0,1207156.0,644615.0,2981780.0,-1.0,40078192.0,90.0,297700.0,137000.0,595.0,23120624.0,28432.0,24077.0,600.0,6116.0,141702.0,549000.0,49100.0,58935.0,1300.0,135793.0,2178000.0,-1.0,120830.0,-1.0,649925.0,-1.0,23477.0,19497.0,2127832.0,335486.0,-1.0,2406000.0,52900.0,75.0,176662482.0,-1.0,1864500.0,1080.0,-1.0,147033.0,105000.0,-1.0,3000.0,40.0,-1.0,39733.0,59500.0,23192.0,90.0,45000.0,174260000.0,-1.0,127980.0,20000.0,18428272.0,105239.0,164230.0,1168600.0,2000.0,65100.0,8242.0,1626699.0,13000.0,-1,507861.0,-1,8141.0,4861400.0,13284000.0,324000.0,195900.0,-1.0,373247.0,483269.0,-1,243398.0,52993.0,5879000.0,1803282.0,330000.0,-1.0,12000.0,466039.0,-1.0,13030.0,371000.0,1815000.0,42054.0,153737.0,2219000.0,85338704.0,42069.0,60754.0,48950.0,65000.0,1047.0,7595760.0,209.0,2428000.0,115500.0,780776.0,59292.0,1967.0,590999.0,15102600.0,271600.0,580000.0,236568.0,10600.0,-1.0,2257.0,0.0,6609.0,1064300.0,11421.0,465675.0,549000.0,180061.0,80700.0,1200.0,20430.0,1780000.0,3000.0,-1,275000.0
1988,35000.0,3.0,2331916.0,93000.0,5551.0,13167100.0,39080.0,8970919.0,100.0,11806450.0,1003389.0,615385.0,3283210.0,-1.0,41676176.0,90.0,297700.0,125000.0,520.0,23316464.0,32321.0,32747.0,600.0,6892.0,143357.0,761000.0,35508.0,34736.0,1480.0,146405.0,2149000.0,-1.0,120509.0,-1.0,678670.0,-1.0,32147.0,73863.0,2476613.0,380592.0,-1.0,2132000.0,50949.0,75.0,171441919.0,-1.0,1775400.0,1930.0,-1.0,162251.0,98297.0,-1.0,3000.0,20.0,14.0,47404.0,74896.0,28682.0,90.0,50000.0,169110000.0,-1.0,111468.0,23000.0,21262896.0,81394.0,171485.0,1129240.0,2000.0,54325.0,9701.0,1696239.0,13000.0,-1,421193.0,-1,9708.0,4800300.0,12419000.0,343000.0,140600.0,-1.0,383266.0,506600.0,-1,226761.0,45558.0,7253000.0,1418324.0,350000.0,-1.0,12000.0,488857.0,-1.0,14295.0,383400.0,2500000.0,37246.0,205464.0,2129000.0,106368800.0,57270.0,52900.0,33380.0,43141.0,1065.0,8260162.0,479.0,2597000.0,131600.0,954530.0,31917.0,1600.0,456548.0,17000000.0,265245.0,623000.0,287797.0,8830.0,-1.0,1731.0,0.0,7479.0,1093300.0,14103.0,493000.0,761000.0,182851.0,95000.0,1200.0,29490.0,2081000.0,3000.0,-1,262500.0
1989,40000.0,3.0,2355243.0,95000.0,5042.0,13806500.0,41841.0,9458772.0,100.0,11029800.0,1404100.0,718461.0,3389670.0,-1.0,44725584.0,90.0,294090.0,106202.0,545.0,26784480.0,45690.0,32427.0,600.0,8100.0,144269.0,805000.0,27476.0,44896.0,1480.0,168227.0,2380000.0,-1.0,123900.0,-1.0,708690.0,-1.0,31827.0,105974.0,2063437.0,537217.0,-1.0,2679000.0,55067.0,75.0,182485246.0,-1.0,2101800.0,1560.0,-1.0,185186.0,110238.0,-1.0,3000.0,20.0,12.0,28434.0,105825.0,27722.0,90.0,56680.0,180130000.0,-1.0,104310.0,45000.0,20601008.0,87466.0,226852.0,1091430.0,3000.0,61665.0,11734.0,1743444.0,15000.0,-1,474213.0,-1,8976.0,4830150.0,12934000.0,320000.0,231800.0,-1.0,415800.0,341700.0,-1,237183.0,42723.0,7007400.0,1854012.0,370000.0,-1.0,19700.0,536381.0,-1.0,16422.0,490000.0,2672000.0,40452.0,157034.0,2142000.0,110310608.0,63719.0,76953.0,4410.0,43000.0,1083.0,8099953.0,760.0,2253000.0,70200.0,867395.0,46544.0,160.0,527118.0,18996304.0,260895.0,654000.0,337749.0,8450.0,-1.0,516.0,0.0,12008.0,1245900.0,14746.0,517800.0,805000.0,207159.0,73700.0,500.0,21230.0,3303000.0,3000.0,-1,330000.0
